STATUS | wrapper  | 2017/11/19 09:47:58 | --> Wrapper Started as Console
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,755 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SHOW WARNINGS  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,755 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SHOW WARNINGS  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,756 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SHOW WARNINGS, route={
INFO   | jvm 1    | 2017/11/19 10:23:07 |    1 -> dn1{SHOW WARNINGS}
INFO   | jvm 1    | 2017/11/19 10:23:07 | } rrs   (io.mycat.server.NonBlockingSession:NonBlockingSession.java:110) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,756 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:166) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,756 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:168) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,756 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:177) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,756 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:179) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,756 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.datasource.PhysicalDBNode:PhysicalDBNode.java:96) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,756 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.datasource.PhysicalDBNode:PhysicalDBNode.java:127) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,757 [DEBUG][$_NIOREACTOR-2-RW] select read source hostR1 for dataHost:localhost1  (io.mycat.backend.datasource.PhysicalDBPool:PhysicalDBPool.java:456) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,757 [DEBUG][$_NIOREACTOR-0-RW] release connection MySQLConnection [id=12, lastTime=1511086987741, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=112, charset=utf8, txIsolation=3, autocommit=true, attachment=dn1{SHOW WARNINGS}, respHandler=SingleNodeHandler [node=dn1{SHOW WARNINGS}, packetId=5], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.server.NonBlockingSession:NonBlockingSession.java:341) 
INFO   | jvm 1    | 2017/11/19 10:23:07 | 2017-11-19 10:23:07,757 [DEBUG][$_NIOREACTOR-0-RW] release channel MySQLConnection [id=12, lastTime=1511086987741, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=112, charset=utf8, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,561 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SET autocommit=1  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,561 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET autocommit=1  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,563 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] set session transaction read write  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,563 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]set session transaction read write  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,564 [WARN ][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]set session transaction read write is not recoginized and ignored  (io.mycat.server.handler.SetHandler:SetHandler.java:159) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,583 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SET net_write_timeout=600  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,584 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET net_write_timeout=600  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,585 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SET SQL_SELECT_LIMIT=502  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,585 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET SQL_SELECT_LIMIT=502  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,585 [WARN ][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET SQL_SELECT_LIMIT=502 is not recoginized and ignored  (io.mycat.server.handler.SetHandler:SetHandler.java:159) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,586 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SELECT t.* FROM laravel_test_1.roles t LIMIT 501  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,586 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SELECT t.* FROM laravel_test_1.roles t LIMIT 501  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,586 [DEBUG][$_NIOREACTOR-2-RW] SQLRouteCache  miss cache ,key:TESTDBSELECT t.* FROM laravel_test_1.roles t LIMIT 501  (io.mycat.cache.impl.EnchachePool:EnchachePool.java:77) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,587 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SELECT t.* FROM laravel_test_1.roles t LIMIT 501, route={
INFO   | jvm 1    | 2017/11/19 10:23:08 |    1 -> dn1{SELECT t.* FROM laravel_test_1.roles t LIMIT 501}
INFO   | jvm 1    | 2017/11/19 10:23:08 | } rrs   (io.mycat.server.NonBlockingSession:NonBlockingSession.java:110) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,587 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:166) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,587 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:168) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,587 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:177) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,587 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:179) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,587 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.datasource.PhysicalDBNode:PhysicalDBNode.java:96) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,587 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.datasource.PhysicalDBNode:PhysicalDBNode.java:127) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,588 [DEBUG][$_NIOREACTOR-2-RW] select read source hostM1 for dataHost:localhost1  (io.mycat.backend.datasource.PhysicalDBPool:PhysicalDBPool.java:456) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,588 [DEBUG][$_NIOREACTOR-2-RW] release connection MySQLConnection [id=14, lastTime=1511086988581, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=163, charset=utf8, txIsolation=3, autocommit=true, attachment=dn1{SELECT t.* FROM laravel_test_1.roles t LIMIT 501}, respHandler=SingleNodeHandler [node=dn1{SELECT t.* FROM laravel_test_1.roles t LIMIT 501}, packetId=7], host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.server.NonBlockingSession:NonBlockingSession.java:341) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,589 [DEBUG][$_NIOREACTOR-2-RW] release channel MySQLConnection [id=14, lastTime=1511086988581, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=163, charset=utf8, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,599 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SET SQL_SELECT_LIMIT=DEFAULT  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,599 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET SQL_SELECT_LIMIT=DEFAULT  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,599 [WARN ][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET SQL_SELECT_LIMIT=DEFAULT is not recoginized and ignored  (io.mycat.server.handler.SetHandler:SetHandler.java:159) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,600 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SHOW WARNINGS  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,600 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SHOW WARNINGS  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,600 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SHOW WARNINGS, route={
INFO   | jvm 1    | 2017/11/19 10:23:08 |    1 -> dn1{SHOW WARNINGS}
INFO   | jvm 1    | 2017/11/19 10:23:08 | } rrs   (io.mycat.server.NonBlockingSession:NonBlockingSession.java:110) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,601 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:166) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,601 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:168) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,601 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:177) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,601 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:179) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,601 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.datasource.PhysicalDBNode:PhysicalDBNode.java:96) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,601 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.datasource.PhysicalDBNode:PhysicalDBNode.java:127) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,601 [DEBUG][$_NIOREACTOR-2-RW] select read source hostM1 for dataHost:localhost1  (io.mycat.backend.datasource.PhysicalDBPool:PhysicalDBPool.java:456) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,602 [DEBUG][$_NIOREACTOR-2-RW] release connection MySQLConnection [id=14, lastTime=1511086988581, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=163, charset=utf8, txIsolation=3, autocommit=true, attachment=dn1{SHOW WARNINGS}, respHandler=SingleNodeHandler [node=dn1{SHOW WARNINGS}, packetId=5], host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.server.NonBlockingSession:NonBlockingSession.java:341) 
INFO   | jvm 1    | 2017/11/19 10:23:08 | 2017-11-19 10:23:08,602 [DEBUG][$_NIOREACTOR-2-RW] release channel MySQLConnection [id=14, lastTime=1511086988581, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=163, charset=utf8, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,341 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SET autocommit=1  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,341 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET autocommit=1  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,344 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] set session transaction read write  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,345 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]set session transaction read write  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,345 [WARN ][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]set session transaction read write is not recoginized and ignored  (io.mycat.server.handler.SetHandler:SetHandler.java:159) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,367 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SET net_write_timeout=600  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,367 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET net_write_timeout=600  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,371 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SET SQL_SELECT_LIMIT=502  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,371 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET SQL_SELECT_LIMIT=502  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,371 [WARN ][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET SQL_SELECT_LIMIT=502 is not recoginized and ignored  (io.mycat.server.handler.SetHandler:SetHandler.java:159) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,372 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SELECT t.* FROM laravel_test_1.roles t LIMIT 501  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,372 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SELECT t.* FROM laravel_test_1.roles t LIMIT 501  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,372 [DEBUG][$_NIOREACTOR-2-RW] SQLRouteCache  miss cache ,key:TESTDBSELECT t.* FROM laravel_test_1.roles t LIMIT 501  (io.mycat.cache.impl.EnchachePool:EnchachePool.java:77) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,372 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SELECT t.* FROM laravel_test_1.roles t LIMIT 501, route={
INFO   | jvm 1    | 2017/11/19 10:23:09 |    1 -> dn1{SELECT t.* FROM laravel_test_1.roles t LIMIT 501}
INFO   | jvm 1    | 2017/11/19 10:23:09 | } rrs   (io.mycat.server.NonBlockingSession:NonBlockingSession.java:110) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,372 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:166) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,372 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:168) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,372 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:177) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,372 [DEBUG][$_NIOREACTOR-2-RW] node.getRunOnSlave() null  (io.mycat.backend.mysql.nio.handler.SingleNodeHandler:SingleNodeHandler.java:179) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,372 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.datasource.PhysicalDBNode:PhysicalDBNode.java:96) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,373 [DEBUG][$_NIOREACTOR-2-RW] rrs.getRunOnSlave() null  (io.mycat.backend.datasource.PhysicalDBNode:PhysicalDBNode.java:127) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,373 [DEBUG][$_NIOREACTOR-2-RW] select read source hostR1 for dataHost:localhost1  (io.mycat.backend.datasource.PhysicalDBPool:PhysicalDBPool.java:456) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,374 [DEBUG][$_NIOREACTOR-1-RW] release connection MySQLConnection [id=13, lastTime=1511086989361, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=113, charset=utf8, txIsolation=3, autocommit=true, attachment=dn1{SELECT t.* FROM laravel_test_1.roles t LIMIT 501}, respHandler=SingleNodeHandler [node=dn1{SELECT t.* FROM laravel_test_1.roles t LIMIT 501}, packetId=19], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.server.NonBlockingSession:NonBlockingSession.java:341) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,374 [DEBUG][$_NIOREACTOR-1-RW] release channel MySQLConnection [id=13, lastTime=1511086989361, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=113, charset=utf8, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,388 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SET SQL_SELECT_LIMIT=DEFAULT  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,389 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET SQL_SELECT_LIMIT=DEFAULT  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,389 [WARN ][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SET SQL_SELECT_LIMIT=DEFAULT is not recoginized and ignored  (io.mycat.server.handler.SetHandler:SetHandler.java:159) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,389 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB] SHOW WARNINGS  (io.mycat.net.FrontendConnection:FrontendConnection.java:288) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,389 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SHOW WARNINGS  (io.mycat.server.ServerQueryHandler:ServerQueryHandler.java:57) 
INFO   | jvm 1    | 2017/11/19 10:23:09 | 2017-11-19 10:23:09,390 [DEBUG][$_NIOREACTOR-2-RW] ServerConnection [id=4, schema=TESTDB, host=172.17.0.1, user=zhouhao,txIsolation=3, autocommit=true, schema=TESTDB]SHOW WARNINGS, route={
INFO   | jvm 1    | 2017/11/19 10:23:09 |    1 -> dn1{SHOW WARNINGS}
INFO   | jvm 1    | 2017/11/19 10:23:09 | } rrs   (io.mycat.server.NonBlockingSession:NonBlockingSession.java:110) 
